"","nest","site","species","lat","lon","prot","estHD","cov_1m","cov_5m","i","j","k","camera","final_fate","cam_fate","fate_date","year","season_day","status","last_obs","same_ID","obs_int","init_date","nest_age"
"176",20250,"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",44,1,FALSE,1,0,44,21
"177",20250,"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",49,1,FALSE,0,5,44,21
"178",20250,"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",53,1,FALSE,0,4,44,21
"179",20250,"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",57,1,FALSE,0,4,44,21
"180",20250,"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",61,1,FALSE,0,4,44,21
"181",20250,"RUTW","LETE","29.76998","-93.17686","none",63,40,50,44,61,65,TRUE,1,1,65,"2020",65,0,TRUE,0,4,44,21
"182",20251,"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",48,1,FALSE,1,0,47,22
"183",20251,"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",53,1,FALSE,0,5,47,22
"184",20251,"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",55,1,FALSE,0,2,47,22
"185",20251,"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",58,1,FALSE,0,3,47,22
"186",20251,"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",61,1,FALSE,0,3,47,22
"187",20251,"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",66,1,FALSE,0,5,47,22
"188",20251,"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",69,0,FALSE,0,3,47,22
"189",20251,"RUTE","LETE","29.75889","-93.12251","barbed wire",66,10,20,48,70,70,TRUE,8,1,69,"2020",70,0,TRUE,0,1,47,22
"190",20252,"RUTE","LETE","29.75875","-93.12241","barbed wire",61,20,20,48,58,61,FALSE,1,NA,NA,"2020",48,1,FALSE,1,0,42,NA
"191",20252,"RUTE","LETE","29.75875","-93.12241","barbed wire",61,20,20,48,58,61,FALSE,1,NA,NA,"2020",53,1,FALSE,0,5,42,NA
"192",20252,"RUTE","LETE","29.75875","-93.12241","barbed wire",61,20,20,48,58,61,FALSE,1,NA,NA,"2020",55,1,FALSE,0,2,42,NA
"193",20252,"RUTE","LETE","29.75875","-93.12241","barbed wire",61,20,20,48,58,61,FALSE,1,NA,NA,"2020",58,1,FALSE,0,3,42,NA
"194",20252,"RUTE","LETE","29.75875","-93.12241","barbed wire",61,20,20,48,58,61,FALSE,1,NA,NA,"2020",61,0,TRUE,0,3,42,NA
"195",20254,"RUTW","LETE","29.76204","-93.13769","none",71,NA,NA,52,57,61,FALSE,5,NA,NA,"2020",52,1,FALSE,1,0,52,NA
"196",20254,"RUTW","LETE","29.76204","-93.13769","none",71,NA,NA,52,57,61,FALSE,5,NA,NA,"2020",55,1,FALSE,0,3,52,NA
"197",20254,"RUTW","LETE","29.76204","-93.13769","none",71,NA,NA,52,57,61,FALSE,5,NA,NA,"2020",57,1,FALSE,0,2,52,NA
"198",20254,"RUTW","LETE","29.76204","-93.13769","none",71,NA,NA,52,57,61,FALSE,5,NA,NA,"2020",61,0,TRUE,0,4,52,NA
"199",20256,"RUTW","CONI","29.7638","-93.14429","none",62,80,80,44,61,61,TRUE,8,1,61,"2020",44,1,FALSE,1,0,46,15
"200",20256,"RUTW","CONI","29.7638","-93.14429","none",62,80,80,44,61,61,TRUE,8,1,61,"2020",61,0,TRUE,0,17,46,15
"201",20257,"RUTW","CONI","29.76415","-93.14728","none",62,50,50,44,61,61,TRUE,1,1,60,"2020",44,1,FALSE,1,0,46,14
"202",20257,"RUTW","CONI","29.76415","-93.14728","none",62,50,50,44,61,61,TRUE,1,1,60,"2020",57,1,FALSE,0,13,46,14
"203",20257,"RUTW","CONI","29.76415","-93.14728","none",62,50,50,44,61,61,TRUE,1,1,60,"2020",61,0,TRUE,0,4,46,14
"204",20258,"RUTW","CONI","29.76683","-93.15771","none",NA,95,95,44,50,50,TRUE,1,1,50,"2020",44,1,FALSE,1,0,34,16
"205",20258,"RUTW","CONI","29.76683","-93.15771","none",NA,95,95,44,50,50,TRUE,1,1,50,"2020",50,0,TRUE,0,6,34,16
"206",20259,"RUTW","CONI","29.76703","-93.1594","none",NA,95,80,44,44,44,TRUE,1,1,45,"2020",44,0,TRUE,1,0,29,16
"207",20260,"RUTW","CONI","29.76074","-93.13132","none",62,60,60,44,58,61,TRUE,8,4,61,"2020",44,1,FALSE,1,0,46,15
"208",20260,"RUTW","CONI","29.76074","-93.13132","none",62,60,60,44,58,61,TRUE,8,4,61,"2020",58,1,FALSE,0,14,46,15
"209",20260,"RUTW","CONI","29.76074","-93.13132","none",62,60,60,44,58,61,TRUE,8,4,61,"2020",61,0,TRUE,0,3,46,15
"210",20261,"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",52,1,FALSE,1,0,52,NA
"211",20261,"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",57,1,FALSE,0,5,52,NA
"212",20261,"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",61,1,FALSE,0,4,52,NA
"213",20261,"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",65,1,FALSE,0,4,52,NA
"214",20261,"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",70,1,FALSE,0,5,52,NA
"215",20261,"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",73,1,FALSE,0,3,52,NA
"216",20261,"RUTW","LETE","29.76578","-93.15538","none",71,10,10,52,77,77,FALSE,1,NA,NA,"2020",77,0,TRUE,0,4,52,NA
"217",20262,"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",53,1,FALSE,1,0,50,NA
"218",20262,"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",55,1,FALSE,0,2,50,NA
"219",20262,"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",58,1,FALSE,0,3,50,NA
"220",20262,"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",61,1,FALSE,0,3,50,NA
"221",20262,"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",66,1,FALSE,0,5,50,NA
"222",20262,"RUTE","LETE","29.75882","-93.12304","barbed wire",69,20,30,53,70,70,TRUE,1,NA,NA,"2020",70,0,TRUE,0,4,50,NA
"223",20263,"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",53,1,FALSE,1,0,50,18
"224",20263,"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",55,1,FALSE,0,2,50,18
"225",20263,"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",58,1,FALSE,0,3,50,18
"226",20263,"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",61,1,FALSE,0,3,50,18
"227",20263,"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",66,1,FALSE,0,5,50,18
"228",20263,"RUTE","LETE","29.75842","-93.12095","barbed wire",69,10,20,53,70,70,TRUE,8,4,68,"2020",70,0,TRUE,0,4,50,18
"229",20264,"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",53,1,FALSE,1,0,53,23
"230",20264,"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",58,1,FALSE,0,5,53,23
"231",20264,"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",61,1,FALSE,0,3,53,23
"232",20264,"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",66,1,FALSE,0,5,53,23
"233",20264,"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",70,1,FALSE,0,4,53,23
"234",20264,"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",73,1,FALSE,0,3,53,23
"235",20264,"RUTE","LETE","29.7583","-93.12094","barbed wire",72,25,30,53,77,77,TRUE,8,1,76,"2020",77,0,TRUE,0,4,53,23
"236",20265,"RUTE","CONI","29.75715","-93.11642","none",63,60,80,53,66,66,FALSE,1,NA,NA,"2020",53,1,FALSE,1,0,47,NA
"237",20265,"RUTE","CONI","29.75715","-93.11642","none",63,60,80,53,66,66,FALSE,1,NA,NA,"2020",58,1,FALSE,0,5,47,NA
"238",20265,"RUTE","CONI","29.75715","-93.11642","none",63,60,80,53,66,66,FALSE,1,NA,NA,"2020",61,1,FALSE,0,3,47,NA
"239",20265,"RUTE","CONI","29.75715","-93.11642","none",63,60,80,53,66,66,FALSE,1,NA,NA,"2020",66,0,TRUE,0,5,47,NA
"240",20266,"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",53,1,FALSE,1,0,53,22
"241",20266,"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",58,1,FALSE,0,5,53,22
"242",20266,"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",61,1,FALSE,0,3,53,22
"243",20266,"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",66,1,FALSE,0,5,53,22
"244",20266,"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",70,1,FALSE,0,4,53,22
"245",20266,"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",73,1,FALSE,0,3,53,22
"246",20266,"RUTE","CONI","29.75683","-93.11497","none",69,70,80,53,73,75,TRUE,8,1,75,"2020",75,0,TRUE,0,2,53,22
"247",20268,"RUTW","CONI","29.7628","-93.14149","signs",68,95,95,57,65,70,FALSE,4,NA,NA,"2020",57,1,FALSE,1,0,52,NA
"248",20268,"RUTW","CONI","29.7628","-93.14149","signs",68,95,95,57,65,70,FALSE,4,NA,NA,"2020",61,1,FALSE,0,4,52,NA
"249",20268,"RUTW","CONI","29.7628","-93.14149","signs",68,95,95,57,65,70,FALSE,4,NA,NA,"2020",65,1,FALSE,0,4,52,NA
"250",20268,"RUTW","CONI","29.7628","-93.14149","signs",68,95,95,57,65,70,FALSE,4,NA,NA,"2020",70,0,TRUE,0,5,52,NA
"251",20269,"RUTW","LETE","29.76437","-93.14863","symbolic",72,40,40,57,73,73,TRUE,1,1,72,"2020",57,1,FALSE,1,0,53,19
"252",20269,"RUTW","LETE","29.76437","-93.14863","symbolic",72,40,40,57,73,73,TRUE,1,1,72,"2020",61,1,FALSE,0,4,53,19
"253",20269,"RUTW","LETE","29.76437","-93.14863","symbolic",72,40,40,57,73,73,TRUE,1,1,72,"2020",65,1,FALSE,0,4,53,19
"254",20269,"RUTW","LETE","29.76437","-93.14863","symbolic",72,40,40,57,73,73,TRUE,1,1,72,"2020",70,1,FALSE,0,5,53,19
"255",20269,"RUTW","LETE","29.76437","-93.14863","symbolic",72,40,40,57,73,73,TRUE,1,1,72,"2020",73,0,TRUE,0,3,53,19
"256",20270,"RUTW","CONI","29.76447","-93.14885","symbolic",70,70,70,57,61,65,FALSE,5,NA,NA,"2020",57,1,FALSE,1,0,54,NA
"257",20270,"RUTW","CONI","29.76447","-93.14885","symbolic",70,70,70,57,61,65,FALSE,5,NA,NA,"2020",61,1,FALSE,0,4,54,NA
"258",20270,"RUTW","CONI","29.76447","-93.14885","symbolic",70,70,70,57,61,65,FALSE,5,NA,NA,"2020",65,0,TRUE,0,4,54,NA
"259",20271,"RUTW","LETE","29.76575","-93.15513","none",76,5,10,57,57,61,FALSE,6,NA,NA,"2020",57,1,FALSE,1,0,57,NA
"260",20271,"RUTW","LETE","29.76575","-93.15513","none",76,5,10,57,57,61,FALSE,6,NA,NA,"2020",61,1,TRUE,0,4,57,NA
"261",20273,"RUTE","LETE","29.75889","-93.12302","barbed wire",71,40,40,58,73,73,FALSE,1,NA,NA,"2020",58,1,FALSE,1,0,52,NA
"262",20273,"RUTE","LETE","29.75889","-93.12302","barbed wire",71,40,40,58,73,73,FALSE,1,NA,NA,"2020",61,1,FALSE,0,3,52,NA
"263",20273,"RUTE","LETE","29.75889","-93.12302","barbed wire",71,40,40,58,73,73,FALSE,1,NA,NA,"2020",66,1,FALSE,0,5,52,NA
"264",20273,"RUTE","LETE","29.75889","-93.12302","barbed wire",71,40,40,58,73,73,FALSE,1,NA,NA,"2020",70,1,FALSE,0,4,52,NA
"265",20273,"RUTE","LETE","29.75889","-93.12302","barbed wire",71,40,40,58,73,73,FALSE,1,NA,NA,"2020",73,0,TRUE,0,3,52,NA
"266",20276,"RUTE","CONI","29.75903","-93.12378","barbed wire",71,75,75,61,73,73,TRUE,1,1,74,"2020",61,1,FALSE,1,0,55,19
"267",20276,"RUTE","CONI","29.75903","-93.12378","barbed wire",71,75,75,61,73,73,TRUE,1,1,74,"2020",66,1,FALSE,0,5,55,19
"268",20276,"RUTE","CONI","29.75903","-93.12378","barbed wire",71,75,75,61,73,73,TRUE,1,1,74,"2020",70,1,FALSE,0,4,55,19
"269",20276,"RUTE","CONI","29.75903","-93.12378","barbed wire",71,75,75,61,73,73,TRUE,1,1,74,"2020",73,0,TRUE,0,3,55,19
"270",20277,"RUTE","LETE","29.75877","-93.12222","barbed wire",74,50,50,61,61,66,FALSE,0,NA,NA,"2020",61,1,FALSE,1,0,55,NA
"271",20277,"RUTE","LETE","29.75877","-93.12222","barbed wire",74,50,50,61,61,66,FALSE,0,NA,NA,"2020",66,0,TRUE,0,5,55,NA
"272",20278,"RUTW","LETE","29.77043","-93.17625","none",79,30,75,65,65,70,FALSE,6,NA,NA,"2020",65,1,FALSE,1,0,60,NA
"273",20278,"RUTW","LETE","29.77043","-93.17625","none",79,30,75,65,65,70,FALSE,6,NA,NA,"2020",70,0,TRUE,0,5,60,NA
"274",20279,"RUTW","LETE","29.77048","-93.17648","none",81,30,75,65,65,70,FALSE,6,NA,NA,"2020",65,1,FALSE,1,0,62,NA
"275",20279,"RUTW","LETE","29.77048","-93.17648","none",81,30,75,65,65,70,FALSE,6,NA,NA,"2020",70,0,TRUE,0,5,62,NA
"276",20280,"RUTW","LETE","29.7705","-93.17656","none",81,30,75,65,65,70,FALSE,6,NA,NA,"2020",65,1,FALSE,1,0,62,NA
"277",20280,"RUTW","LETE","29.7705","-93.17656","none",81,30,75,65,65,70,FALSE,6,NA,NA,"2020",70,0,TRUE,0,5,62,NA
"278",20281,"RUTW","LETE","29.76577","-93.1554","none",81,20,20,65,77,81,TRUE,7,NA,NA,"2020",65,1,FALSE,1,0,62,NA
"279",20281,"RUTW","LETE","29.76577","-93.1554","none",81,20,20,65,77,81,TRUE,7,NA,NA,"2020",70,1,FALSE,0,5,62,NA
"280",20281,"RUTW","LETE","29.76577","-93.1554","none",81,20,20,65,77,81,TRUE,7,NA,NA,"2020",73,1,FALSE,0,3,62,NA
"281",20281,"RUTW","LETE","29.76577","-93.1554","none",81,20,20,65,77,81,TRUE,7,NA,NA,"2020",77,1,FALSE,0,4,62,NA
"282",20281,"RUTW","LETE","29.76577","-93.1554","none",81,20,20,65,77,81,TRUE,7,NA,NA,"2020",81,0,TRUE,0,4,62,NA
"283",20282,"RUTW","LETE","29.76572","-93.15539","none",78,20,20,65,65,70,FALSE,5,NA,NA,"2020",65,1,FALSE,1,0,59,NA
"284",20282,"RUTW","LETE","29.76572","-93.15539","none",78,20,20,65,65,70,FALSE,5,NA,NA,"2020",70,0,TRUE,0,5,59,NA
"285",20298,"RUTW","LETE","29.7622","-93.13832","none",75,35,40,70,78,78,FALSE,1,NA,NA,"2020",70,1,FALSE,1,0,56,NA
"286",20298,"RUTW","LETE","29.7622","-93.13832","none",75,35,40,70,78,78,FALSE,1,NA,NA,"2020",73,1,FALSE,0,3,56,NA
"287",20298,"RUTW","LETE","29.7622","-93.13832","none",75,35,40,70,78,78,FALSE,1,NA,NA,"2020",77,1,FALSE,0,4,56,NA
"288",20298,"RUTW","LETE","29.7622","-93.13832","none",75,35,40,70,78,78,FALSE,1,NA,NA,"2020",78,0,TRUE,0,1,56,NA
"289",20299,"RUTW","LETE","29.76573","-93.15522","none",90,20,40,70,81,83,TRUE,4,4,83,"2020",70,1,FALSE,1,0,71,12
"290",20299,"RUTW","LETE","29.76573","-93.15522","none",90,20,40,70,81,83,TRUE,4,4,83,"2020",73,1,FALSE,0,3,71,12
"291",20299,"RUTW","LETE","29.76573","-93.15522","none",90,20,40,70,81,83,TRUE,4,4,83,"2020",77,1,FALSE,0,4,71,12
"292",20299,"RUTW","LETE","29.76573","-93.15522","none",90,20,40,70,81,83,TRUE,4,4,83,"2020",81,1,FALSE,0,4,71,12
"293",20299,"RUTW","LETE","29.76573","-93.15522","none",90,20,40,70,81,83,TRUE,4,4,83,"2020",83,0,TRUE,0,2,71,12
"294",20300,"RUTW","CONI","29.77034","-93.17373","none",NA,90,90,46,46,46,TRUE,1,1,47,"2020",46,0,TRUE,-304,0,31,16
"295",20301,"RUTW","CONI","29.76837","-93.16584","none",59,80,80,46,57,59,TRUE,0,6,63,"2020",46,1,FALSE,1,0,43,20
"296",20301,"RUTW","CONI","29.76837","-93.16584","none",59,80,80,46,57,59,TRUE,0,6,63,"2020",52,1,FALSE,0,6,43,20
"297",20301,"RUTW","CONI","29.76837","-93.16584","none",59,80,80,46,57,59,TRUE,0,6,63,"2020",57,1,FALSE,0,5,43,20
"298",20301,"RUTW","CONI","29.76837","-93.16584","none",59,80,80,46,57,59,TRUE,0,6,63,"2020",59,1,TRUE,0,2,43,20
"299",20303,"RUTW","LETE","29.76865","-93.16969","none",NA,25,40,49,49,52,TRUE,6,6,52,"2020",49,1,FALSE,2,0,NA,NA
"300",20303,"RUTW","LETE","29.76865","-93.16969","none",NA,25,40,49,49,52,TRUE,6,6,52,"2020",52,0,TRUE,0,3,NA,NA
"301",20304,"RUTW","LETE","29.77","-93.17712","none",NA,70,70,49,57,57,TRUE,1,1,56,"2020",49,1,FALSE,1,0,37,19
"302",20304,"RUTW","LETE","29.77","-93.17712","none",NA,70,70,49,57,57,TRUE,1,1,56,"2020",57,0,TRUE,0,8,37,19
"303",20305,"RUTW","CONI","29.76772","-93.16209","none",NA,80,80,49,NA,NA,TRUE,8,1,60,"2020",49,1,NA,1,0,NA,NA
"304",20305,"RUTW","CONI","29.76772","-93.16209","none",NA,80,80,49,NA,NA,TRUE,8,1,60,"2020",57,1,NA,0,8,NA,NA
"305",20305,"RUTW","CONI","29.76772","-93.16209","none",NA,80,80,49,NA,NA,TRUE,8,1,60,"2020",58,1,NA,0,1,NA,NA
"306",20305,"RUTW","CONI","29.76772","-93.16209","none",NA,80,80,49,NA,NA,TRUE,8,1,60,"2020",59,1,NA,0,1,NA,NA
"307",20317,"RUTW","CONI","29.77086","-93.17677",NA,NA,NA,NA,53,67,67,TRUE,1,1,68,"2020",53,1,FALSE,12,0,52,16
"308",20317,"RUTW","CONI","29.77086","-93.17677",NA,NA,NA,NA,53,67,67,TRUE,1,1,68,"2020",57,1,FALSE,0,4,52,16
"309",20317,"RUTW","CONI","29.77086","-93.17677",NA,NA,NA,NA,53,67,67,TRUE,1,1,68,"2020",63,1,FALSE,0,6,52,16
"310",20317,"RUTW","CONI","29.77086","-93.17677",NA,NA,NA,NA,53,67,67,TRUE,1,1,68,"2020",67,0,TRUE,0,4,52,16
"311",20318,"RUTE","CONI","29.75659","-93.1143",NA,66,70,70,53,75,75,TRUE,8,1,76,"2020",53,1,FALSE,1,0,50,26
"312",20318,"RUTE","CONI","29.75659","-93.1143",NA,66,70,70,53,75,75,TRUE,8,1,76,"2020",61,1,FALSE,0,8,50,26
"313",20318,"RUTE","CONI","29.75659","-93.1143",NA,66,70,70,53,75,75,TRUE,8,1,76,"2020",66,1,FALSE,0,5,50,26
"314",20318,"RUTE","CONI","29.75659","-93.1143",NA,66,70,70,53,75,75,TRUE,8,1,76,"2020",75,1,TRUE,0,9,50,26
"315",20319,"RUTE","CONI","29.75633","-93.11217",NA,64,90,90,53,NA,NA,FALSE,7,NA,NA,"2020",53,1,NA,1,0,48,NA
"316",20319,"RUTE","CONI","29.75633","-93.11217",NA,64,90,90,53,NA,NA,FALSE,7,NA,NA,"2020",57,1,NA,0,4,48,NA
"317",20319,"RUTE","CONI","29.75633","-93.11217",NA,64,90,90,53,NA,NA,FALSE,7,NA,NA,"2020",60,1,NA,0,3,48,NA
"318",20319,"RUTE","CONI","29.75633","-93.11217",NA,64,90,90,53,NA,NA,FALSE,7,NA,NA,"2020",66,1,NA,0,6,48,NA
"319",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",53,1,FALSE,1,0,48,27
"320",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",57,1,FALSE,0,4,48,27
"321",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",63,1,FALSE,0,6,48,27
"322",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",67,1,FALSE,0,4,48,27
"323",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",71,1,FALSE,0,4,48,27
"324",20320,"RUTW","CONI","29.76186","-93.13563",NA,64,90,90,53,71,77,TRUE,4,4,75,"2020",77,0,TRUE,0,6,48,27
"325",20321,"RUTW","CONI","29.7629","-93.14075",NA,65,60,60,53,67,67,TRUE,1,1,68,"2020",53,1,FALSE,1,0,49,19
"326",20321,"RUTW","CONI","29.7629","-93.14075",NA,65,60,60,53,67,67,TRUE,1,1,68,"2020",61,1,FALSE,0,8,49,19
"327",20321,"RUTW","CONI","29.7629","-93.14075",NA,65,60,60,53,67,67,TRUE,1,1,68,"2020",63,1,FALSE,0,2,49,19
"328",20321,"RUTW","CONI","29.7629","-93.14075",NA,65,60,60,53,67,67,TRUE,1,1,68,"2020",67,0,TRUE,0,4,49,19
"329",20322,"RUTW","CONI","29.76391","-93.14388",NA,62,50,50,57,70,70,TRUE,4,4,72,"2020",57,1,FALSE,1,0,46,26
"330",20322,"RUTW","CONI","29.76391","-93.14388",NA,62,50,50,57,70,70,TRUE,4,4,72,"2020",61,1,FALSE,0,4,46,26
"331",20322,"RUTW","CONI","29.76391","-93.14388",NA,62,50,50,57,70,70,TRUE,4,4,72,"2020",67,1,FALSE,0,6,46,26
"332",20322,"RUTW","CONI","29.76391","-93.14388",NA,62,50,50,57,70,70,TRUE,4,4,72,"2020",70,0,TRUE,0,3,46,26
"333",20323,"RUTE","CONI","29.75859","-93.12138",NA,75,50,50,NA,NA,NA,TRUE,7,NA,NA,"2020",58,1,NA,1,0,59,NA
"334",20323,"RUTE","CONI","29.75859","-93.12138",NA,75,50,50,NA,NA,NA,TRUE,7,NA,NA,"2020",61,1,NA,0,3,59,NA
"335",20323,"RUTE","CONI","29.75859","-93.12138",NA,75,50,50,NA,NA,NA,TRUE,7,NA,NA,"2020",66,1,NA,0,5,59,NA
"336",20323,"RUTE","CONI","29.75859","-93.12138",NA,75,50,50,NA,NA,NA,TRUE,7,NA,NA,"2020",70,1,NA,0,4,59,NA
"337",20323,"RUTE","CONI","29.75859","-93.12138",NA,75,50,50,NA,NA,NA,TRUE,7,NA,NA,"2020",81,0,NA,0,11,59,NA
"338",20324,"RUTW","CONI","29.7699","-93.1737",NA,71,90,90,59,59,63,TRUE,4,6,61,"2020",59,1,FALSE,1,0,55,6
"339",20324,"RUTW","CONI","29.7699","-93.1737",NA,71,90,90,59,59,63,TRUE,4,6,61,"2020",63,0,TRUE,0,4,55,6
"340",20350,"RUTE","CONI","29.75822","-93.11945",NA,79,40,40,NA,NA,NA,NA,6,NA,NA,"2020",66,1,NA,26,0,63,NA
"341",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",66,1,FALSE,2,0,54,27
"342",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",70,1,FALSE,0,4,54,27
"343",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",73,1,FALSE,0,3,54,27
"344",20352,"RUTE","CONI","29.75912","-93.1234",NA,70,30,40,66,78,81,TRUE,7,1,81,"2020",78,1,FALSE,0,5,54,27
"345",20354,"RUTE","CONI","29.75873","-93.12268",NA,68,80,80,NA,NA,NA,NA,4,NA,NA,"2020",66,1,NA,1,0,52,NA
"346",20354,"RUTE","CONI","29.75873","-93.12268",NA,68,80,80,NA,NA,NA,NA,4,NA,NA,"2020",70,0,NA,0,4,52,NA
"347",20355,"RUTE","CONI","29.75854","-93.12093",NA,NA,40,30,66,69,70,TRUE,7,0,70,"2020",66,1,FALSE,1,0,NA,NA
"348",20355,"RUTE","CONI","29.75854","-93.12093",NA,NA,40,30,66,69,70,TRUE,7,0,70,"2020",69,1,FALSE,0,3,NA,NA
"349",20355,"RUTE","CONI","29.75854","-93.12093",NA,NA,40,30,66,69,70,TRUE,7,0,70,"2020",70,0,TRUE,0,1,NA,NA
"350",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",70,1,FALSE,45,0,63,21
"351",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",73,1,FALSE,0,3,63,21
"352",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",77,1,FALSE,0,4,63,21
"353",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",81,1,FALSE,0,4,63,21
"354",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",83,1,FALSE,0,2,63,21
"355",20400,"RUTW","LETE","29.767","-93.16158","none",82,10,10,70,85,85,TRUE,8,1,84,"2020",85,1,TRUE,0,2,63,21
"356",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",70,1,FALSE,1,0,61,NA
"357",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",73,1,FALSE,0,3,61,NA
"358",20401,"RUTW","LETE","29.76698","-93.16123","none",80,10,10,70,85,85,FALSE,1,NA,NA,"2020",77,1,FALSE,0,4,61,NA
